file,z_count,subpaths,elong_ratio,angle_std,med_area,bbox_fill,path_tokens,mode
"/Users/xiaoxiaobo/random2000/EADcCRSq4O4_黑色黑板文具背景毕业答辩演示文稿/幻灯片1.SVG",174,174,0.655172,53.550372,0.034086,0.205328,71775,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EADcCRSq4O4_黑色黑板文具背景毕业答辩演示文稿/幻灯片1.SVG",36,36,0.777778,38.642015,0.061221,0.164784,15686,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EADcCRSq4O4_黑色黑板文具背景毕业答辩演示文稿/幻灯片1.SVG",51,51,0.686275,67.413106,0.009123,0.157743,7070,hatching_multi_dir
"/Users/xiaoxiaobo/random2000/EADcCRSq4O4_黑色黑板文具背景毕业答辩演示文稿/幻灯片1.SVG",30,30,0.700000,38.340334,0.028674,0.197705,5732,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EADcCRSq4O4_黑色黑板文具背景毕业答辩演示文稿/幻灯片1.SVG",62,62,0.822581,28.547825,0.001948,0.757857,37419,diagonal_stripes_clean
"/Users/xiaoxiaobo/random2000/EADcCRSq4O4_黑色黑板文具背景毕业答辩演示文稿/幻灯片1.SVG",38,38,0.894737,40.010981,0.003517,0.050413,18729,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EADcCRSq4O4_黑色黑板文具背景毕业答辩演示文稿/幻灯片1.SVG",65,65,0.553846,37.673957,0.002086,0.062219,19856,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EADcCRSq4O4_黑色黑板文具背景毕业答辩演示文稿/幻灯片10.SVG",267,267,0.689139,62.127577,0.005657,0.155580,80264,hatching_multi_dir
"/Users/xiaoxiaobo/random2000/EADcCRSq4O4_黑色黑板文具背景毕业答辩演示文稿/幻灯片10.SVG",48,48,0.750000,38.951705,0.021059,0.076325,21446,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EADcCRSq4O4_黑色黑板文具背景毕业答辩演示文稿/幻灯片10.SVG",174,174,0.655172,53.550372,0.034086,0.205328,71775,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EADcCRSq4O4_黑色黑板文具背景毕业答辩演示文稿/幻灯片10.SVG",36,36,0.777778,38.642015,0.061221,0.164784,15686,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EADcCRSq4O4_黑色黑板文具背景毕业答辩演示文稿/幻灯片10.SVG",51,51,0.686275,67.413106,0.009123,0.157743,7070,hatching_multi_dir
"/Users/xiaoxiaobo/random2000/EADcCRSq4O4_黑色黑板文具背景毕业答辩演示文稿/幻灯片10.SVG",30,30,0.700000,38.340334,0.028674,0.197705,5732,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EADcCRSq4O4_黑色黑板文具背景毕业答辩演示文稿/幻灯片10.SVG",62,62,0.822581,28.547825,0.001948,0.757857,37419,diagonal_stripes_clean
"/Users/xiaoxiaobo/random2000/EADcCRSq4O4_黑色黑板文具背景毕业答辩演示文稿/幻灯片10.SVG",38,38,0.894737,40.010981,0.003517,0.050413,18729,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EADcCRSq4O4_黑色黑板文具背景毕业答辩演示文稿/幻灯片10.SVG",65,65,0.553846,37.673957,0.002086,0.062219,19856,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EADcCRSq4O4_黑色黑板文具背景毕业答辩演示文稿/幻灯片4.SVG",157,157,0.662420,53.087596,0.183615,0.463435,54889,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EADcCRSq4O4_黑色黑板文具背景毕业答辩演示文稿/幻灯片4.SVG",157,157,0.662420,53.036987,0.099658,0.463435,54889,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EADcCRSq4O4_黑色黑板文具背景毕业答辩演示文稿/幻灯片4.SVG",267,267,0.692884,62.193692,0.002177,0.155579,80264,hatching_multi_dir
"/Users/xiaoxiaobo/random2000/EADcCRSq4O4_黑色黑板文具背景毕业答辩演示文稿/幻灯片4.SVG",48,48,0.750000,38.813767,0.008036,0.076327,21446,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EADcCRSq4O4_黑色黑板文具背景毕业答辩演示文稿/幻灯片5.SVG",45,45,0.844444,20.587250,0.193208,0.437125,5868,diagonal_stripes_clean
"/Users/xiaoxiaobo/random2000/EADcCRSq4O4_黑色黑板文具背景毕业答辩演示文稿/幻灯片7.SVG",24,24,0.833333,38.041578,0.432672,0.814164,7607,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EADcCRSq4O4_黑色黑板文具背景毕业答辩演示文稿/幻灯片7.SVG",45,45,0.844444,20.822216,0.076187,0.437129,5868,diagonal_stripes_clean
"/Users/xiaoxiaobo/random2000/EADcCRSq4O4_黑色黑板文具背景毕业答辩演示文稿/幻灯片6.SVG",174,174,0.655172,53.599323,0.129679,0.205328,71775,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EADcCRSq4O4_黑色黑板文具背景毕业答辩演示文稿/幻灯片6.SVG",36,36,0.777778,38.643904,0.233070,0.164784,15686,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EADcCRSq4O4_黑色黑板文具背景毕业答辩演示文稿/幻灯片6.SVG",51,51,0.686275,67.510540,0.034365,0.157743,7070,hatching_multi_dir
"/Users/xiaoxiaobo/random2000/EADcCRSq4O4_黑色黑板文具背景毕业答辩演示文稿/幻灯片6.SVG",30,30,0.700000,38.309151,0.109563,0.197707,5732,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EAElQhRC9jI_灰金色古典风格建筑欧式简洁建筑交流中文演示文稿/幻灯片8.SVG",115,115,0.608696,56.927512,1036.143835,0.496534,5589,hatching_multi_dir
"/Users/xiaoxiaobo/random2000/EAElQhRC9jI_灰金色古典风格建筑欧式简洁建筑交流中文演示文稿/幻灯片9.SVG",180,180,0.588889,59.278567,970.813847,0.707199,8994,hatching_multi_dir
"/Users/xiaoxiaobo/random2000/EAElQhRC9jI_灰金色古典风格建筑欧式简洁建筑交流中文演示文稿/幻灯片12.SVG",1923,1923,0.715549,60.135688,28.907425,1.293759,122340,hatching_multi_dir
"/Users/xiaoxiaobo/random2000/EAElQhRC9jI_灰金色古典风格建筑欧式简洁建筑交流中文演示文稿/幻灯片12.SVG",39,39,0.794872,23.106111,36.258826,1.525440,2955,diagonal_stripes_clean
"/Users/xiaoxiaobo/random2000/EAElQhRC9jI_灰金色古典风格建筑欧式简洁建筑交流中文演示文稿/幻灯片12.SVG",24,24,0.541667,60.960839,28.794352,0.961784,2012,hatching_multi_dir
"/Users/xiaoxiaobo/random2000/EAElQhRC9jI_灰金色古典风格建筑欧式简洁建筑交流中文演示文稿/幻灯片12.SVG",24,24,0.458333,54.429170,28.503830,0.949591,1971,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EAElQhRC9jI_灰金色古典风格建筑欧式简洁建筑交流中文演示文稿/幻灯片2.SVG",893,893,0.594625,44.927233,147.728652,0.555672,25761,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EAElQhRC9jI_灰金色古典风格建筑欧式简洁建筑交流中文演示文稿/幻灯片3.SVG",115,115,0.608696,56.927512,1036.143835,0.496534,5589,hatching_multi_dir
"/Users/xiaoxiaobo/random2000/EAElQhRC9jI_灰金色古典风格建筑欧式简洁建筑交流中文演示文稿/幻灯片13.SVG",609,609,0.474548,50.440663,630.482529,0.772790,19318,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EAElQhRC9jI_灰金色古典风格建筑欧式简洁建筑交流中文演示文稿/幻灯片11.SVG",115,115,0.608696,56.927512,1036.143835,0.496534,5589,hatching_multi_dir
"/Users/xiaoxiaobo/random2000/EAElQhRC9jI_灰金色古典风格建筑欧式简洁建筑交流中文演示文稿/幻灯片1.SVG",564,564,0.750000,57.816586,191.180592,0.453440,25146,hatching_multi_dir
"/Users/xiaoxiaobo/random2000/EAElQhRC9jI_灰金色古典风格建筑欧式简洁建筑交流中文演示文稿/幻灯片10.SVG",154,154,0.467532,78.738310,357.337426,0.716321,12780,hatching_multi_dir
"/Users/xiaoxiaobo/random2000/EAElQhRC9jI_灰金色古典风格建筑欧式简洁建筑交流中文演示文稿/幻灯片4.SVG",341,341,0.835777,40.771303,561.912544,0.478946,8148,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EAElQhRC9jI_灰金色古典风格建筑欧式简洁建筑交流中文演示文稿/幻灯片5.SVG",180,180,0.588889,59.275967,1061.916559,0.707200,8994,hatching_multi_dir
"/Users/xiaoxiaobo/random2000/EAElQhRC9jI_灰金色古典风格建筑欧式简洁建筑交流中文演示文稿/幻灯片15.SVG",564,564,0.750000,57.816586,191.180592,0.453440,25146,hatching_multi_dir
"/Users/xiaoxiaobo/random2000/EAElQhRC9jI_灰金色古典风格建筑欧式简洁建筑交流中文演示文稿/幻灯片7.SVG",273,273,0.578755,53.364767,285.229646,0.564266,8646,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EAElQhRC9jI_灰金色古典风格建筑欧式简洁建筑交流中文演示文稿/幻灯片6.SVG",609,609,0.474548,50.439417,433.381115,0.772789,19318,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EAE5V0bdS5s_紫蓝色开题报告简约校园交流中文演示文稿/幻灯片1.SVG",1280,1280,0.140625,69.294429,0.021114,0.214664,41614,dots_or_speckles
"/Users/xiaoxiaobo/random2000/EAE5V0bdS5s_紫蓝色开题报告简约校园交流中文演示文稿/幻灯片1.SVG",1280,1280,0.140625,69.294429,0.021114,0.214664,41614,dots_or_speckles
"/Users/xiaoxiaobo/random2000/EAE5V0bdS5s_紫蓝色开题报告简约校园交流中文演示文稿/幻灯片1.SVG",1280,1280,0.140625,69.294429,0.021114,0.214664,41614,dots_or_speckles
"/Users/xiaoxiaobo/random2000/EAE5V0bdS5s_紫蓝色开题报告简约校园交流中文演示文稿/幻灯片1.SVG",1280,1280,0.140625,69.294429,0.021114,0.214664,41614,dots_or_speckles
"/Users/xiaoxiaobo/random2000/EAE5V6t9wUg_白绿色自我介绍简洁校园交流中文演示文稿/幻灯片13.SVG",20,20,0.700000,48.751924,657.802039,0.543938,2474,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EAE5V6t9wUg_白绿色自我介绍简洁校园交流中文演示文稿/幻灯片6.SVG",21,22,0.863636,42.637924,0.678797,0.182382,2664,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EAE5V6t9wUg_白绿色自我介绍简洁校园交流中文演示文稿/幻灯片6.SVG",26,27,0.333333,48.616298,844.360221,0.349690,4138,other_compiled
"/Users/xiaoxiaobo/random2000/EAE5V6t9wUg_白绿色自我介绍简洁校园交流中文演示文稿/幻灯片6.SVG",30,31,0.451613,43.877926,774.679348,0.887061,4464,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EADcCMxznKY_白红色中国结扇子灯笼企业介绍演示文稿/幻灯片9.SVG",99,99,0.050505,44.399628,31.510002,0.461284,5661,other_compiled
"/Users/xiaoxiaobo/random2000/EADcCMxznKY_白红色中国结扇子灯笼企业介绍演示文稿/幻灯片2.SVG",99,99,0.050505,44.398719,8.956617,0.461283,5661,dots_or_speckles
"/Users/xiaoxiaobo/random2000/EADcCMxznKY_白红色中国结扇子灯笼企业介绍演示文稿/幻灯片2.SVG",99,99,0.050505,44.398719,8.956617,0.461283,5661,dots_or_speckles
"/Users/xiaoxiaobo/random2000/EADcCMxznKY_白红色中国结扇子灯笼企业介绍演示文稿/幻灯片1.SVG",129,129,0.217054,69.113018,3667.985553,1.090195,12756,other_compiled
"/Users/xiaoxiaobo/random2000/EADcCMxznKY_白红色中国结扇子灯笼企业介绍演示文稿/幻灯片1.SVG",129,129,0.217054,69.113017,3680.811515,1.090199,12756,other_compiled
"/Users/xiaoxiaobo/random2000/EADcCMxznKY_白红色中国结扇子灯笼企业介绍演示文稿/幻灯片10.SVG",129,129,0.217054,69.113018,3667.985553,1.090195,12756,other_compiled
"/Users/xiaoxiaobo/random2000/EADcCMxznKY_白红色中国结扇子灯笼企业介绍演示文稿/幻灯片10.SVG",129,129,0.217054,69.113017,3680.811515,1.090199,12756,other_compiled
"/Users/xiaoxiaobo/random2000/EADcCMxznKY_白红色中国结扇子灯笼企业介绍演示文稿/幻灯片4.SVG",65,65,0.000000,50.959564,50.908198,0.832498,2224,other_compiled
"/Users/xiaoxiaobo/random2000/EADcCaAMKYk_黄色蜡烛温馨品牌推广演示文稿/幻灯片1.SVG",204,204,0.519608,64.163976,2.791575,0.717318,15528,hatching_multi_dir
"/Users/xiaoxiaobo/random2000/EADcCaAMKYk_黄色蜡烛温馨品牌推广演示文稿/幻灯片10.SVG",204,204,0.519608,64.163976,2.791575,0.717318,15528,hatching_multi_dir
"/Users/xiaoxiaobo/random2000/EAE5t0oP22E_褐黑色大学生职业规划复古校园交流中文演示文稿/幻灯片8.SVG",48,48,0.020833,35.284688,12.185546,0.002772,1331,other_compiled
"/Users/xiaoxiaobo/random2000/EAE5t0oP22E_褐黑色大学生职业规划复古校园交流中文演示文稿/幻灯片9.SVG",48,48,0.020833,35.284688,12.185546,0.002772,1331,other_compiled
"/Users/xiaoxiaobo/random2000/EAE5t0oP22E_褐黑色大学生职业规划复古校园交流中文演示文稿/幻灯片12.SVG",48,48,0.020833,35.284688,12.185546,0.002772,1331,other_compiled
"/Users/xiaoxiaobo/random2000/EAE5t0oP22E_褐黑色大学生职业规划复古校园交流中文演示文稿/幻灯片12.SVG",48,48,0.020833,35.284688,12.185546,0.002772,1331,other_compiled
"/Users/xiaoxiaobo/random2000/EAE5t0oP22E_褐黑色大学生职业规划复古校园交流中文演示文稿/幻灯片2.SVG",48,48,0.020833,35.284688,12.185546,0.002772,1331,other_compiled
"/Users/xiaoxiaobo/random2000/EAE5t0oP22E_褐黑色大学生职业规划复古校园交流中文演示文稿/幻灯片2.SVG",48,48,0.020833,35.279817,12.185566,0.002772,1331,other_compiled
"/Users/xiaoxiaobo/random2000/EAE5t0oP22E_褐黑色大学生职业规划复古校园交流中文演示文稿/幻灯片3.SVG",48,48,0.020833,35.279817,12.185566,0.002772,1331,other_compiled
"/Users/xiaoxiaobo/random2000/EAE5t0oP22E_褐黑色大学生职业规划复古校园交流中文演示文稿/幻灯片13.SVG",48,48,0.020833,35.280820,12.185915,0.002772,1331,other_compiled
"/Users/xiaoxiaobo/random2000/EAE5t0oP22E_褐黑色大学生职业规划复古校园交流中文演示文稿/幻灯片13.SVG",48,48,0.020833,35.279817,12.185566,0.002772,1331,other_compiled
"/Users/xiaoxiaobo/random2000/EAE5t0oP22E_褐黑色大学生职业规划复古校园交流中文演示文稿/幻灯片11.SVG",48,48,0.020833,35.279817,12.185566,0.002772,1331,other_compiled
"/Users/xiaoxiaobo/random2000/EAE5t0oP22E_褐黑色大学生职业规划复古校园交流中文演示文稿/幻灯片10.SVG",48,48,0.020833,35.284688,12.185546,0.002772,1331,other_compiled
"/Users/xiaoxiaobo/random2000/EAE5t0oP22E_褐黑色大学生职业规划复古校园交流中文演示文稿/幻灯片10.SVG",48,48,0.020833,35.284688,12.185546,0.002772,1331,other_compiled
"/Users/xiaoxiaobo/random2000/EAE5t0oP22E_褐黑色大学生职业规划复古校园交流中文演示文稿/幻灯片4.SVG",48,48,0.020833,35.287028,19.376025,0.002772,1331,other_compiled
"/Users/xiaoxiaobo/random2000/EAE5t0oP22E_褐黑色大学生职业规划复古校园交流中文演示文稿/幻灯片5.SVG",48,48,0.020833,35.284688,12.185546,0.002772,1331,other_compiled
"/Users/xiaoxiaobo/random2000/EAE5t0oP22E_褐黑色大学生职业规划复古校园交流中文演示文稿/幻灯片7.SVG",48,48,0.020833,35.279817,12.185566,0.002772,1331,other_compiled
"/Users/xiaoxiaobo/random2000/EAE5t0oP22E_褐黑色大学生职业规划复古校园交流中文演示文稿/幻灯片7.SVG",48,48,0.020833,35.279817,12.185566,0.002772,1331,other_compiled
"/Users/xiaoxiaobo/random2000/EAE5t0oP22E_褐黑色大学生职业规划复古校园交流中文演示文稿/幻灯片6.SVG",48,48,0.020833,35.284688,12.185546,0.002772,1331,other_compiled
"/Users/xiaoxiaobo/random2000/EAE5t0oP22E_褐黑色大学生职业规划复古校园交流中文演示文稿/幻灯片6.SVG",48,48,0.020833,35.284688,12.185546,0.002772,1331,other_compiled
"/Users/xiaoxiaobo/random2000/EAEjBvYC9W0_蓝白色商务金融分享中文演示文稿/幻灯片9.SVG",25,25,0.000000,0.358759,54.239876,0.034741,725,other_compiled
"/Users/xiaoxiaobo/random2000/EAEjBvYC9W0_蓝白色商务金融分享中文演示文稿/幻灯片9.SVG",25,25,0.000000,0.358759,54.239876,0.034741,725,other_compiled
"/Users/xiaoxiaobo/random2000/EAEjBvYC9W0_蓝白色商务金融分享中文演示文稿/幻灯片9.SVG",190,191,0.078534,59.397934,0.516591,0.086649,9425,dots_or_speckles
"/Users/xiaoxiaobo/random2000/EAEjBvYC9W0_蓝白色商务金融分享中文演示文稿/幻灯片9.SVG",346,347,0.449568,72.310926,3.062515,0.058773,16865,hatching_multi_dir
"/Users/xiaoxiaobo/random2000/EAEjBvYC9W0_蓝白色商务金融分享中文演示文稿/幻灯片9.SVG",1725,1726,0.075319,76.944830,0.672412,0.146532,82198,dots_or_speckles
"/Users/xiaoxiaobo/random2000/EAEjBvYC9W0_蓝白色商务金融分享中文演示文稿/幻灯片9.SVG",129,130,0.100000,28.095837,3.501390,0.045025,5296,dots_or_speckles
"/Users/xiaoxiaobo/random2000/EAEjBvYC9W0_蓝白色商务金融分享中文演示文稿/幻灯片2.SVG",25,25,0.000000,0.360207,61.008647,0.034740,725,other_compiled
"/Users/xiaoxiaobo/random2000/EAEjBvYC9W0_蓝白色商务金融分享中文演示文稿/幻灯片2.SVG",25,25,0.000000,0.360207,61.008647,0.034740,725,other_compiled
"/Users/xiaoxiaobo/random2000/EAEjBvYC9W0_蓝白色商务金融分享中文演示文稿/幻灯片13.SVG",25,25,0.000000,0.356026,60.422394,0.034739,725,other_compiled
"/Users/xiaoxiaobo/random2000/EAEjBvYC9W0_蓝白色商务金融分享中文演示文稿/幻灯片13.SVG",25,25,0.000000,0.356026,60.422394,0.034739,725,other_compiled
"/Users/xiaoxiaobo/random2000/EAEjBvYC9W0_蓝白色商务金融分享中文演示文稿/幻灯片13.SVG",22,23,0.826087,53.508396,840.421764,0.546380,1437,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EAEjBvYC9W0_蓝白色商务金融分享中文演示文稿/幻灯片13.SVG",1358,1359,0.066961,76.193851,1.071133,0.183036,65862,dots_or_speckles
"/Users/xiaoxiaobo/random2000/EAEjBvYC9W0_蓝白色商务金融分享中文演示文稿/幻灯片13.SVG",964,965,0.212435,53.331849,0.789846,0.130940,51383,other_compiled
"/Users/xiaoxiaobo/random2000/EAEjBvYC9W0_蓝白色商务金融分享中文演示文稿/幻灯片13.SVG",84,85,0.164706,48.774587,5.674860,0.144545,5484,dots_or_speckles
"/Users/xiaoxiaobo/random2000/EAEjBvYC9W0_蓝白色商务金融分享中文演示文稿/幻灯片11.SVG",25,25,0.000000,0.358829,54.239876,0.034741,725,other_compiled
"/Users/xiaoxiaobo/random2000/EAEjBvYC9W0_蓝白色商务金融分享中文演示文稿/幻灯片11.SVG",25,25,0.000000,0.358759,54.239876,0.034741,725,other_compiled
"/Users/xiaoxiaobo/random2000/EAEjBvYC9W0_蓝白色商务金融分享中文演示文稿/幻灯片11.SVG",52,53,0.716981,43.684120,488.974139,0.101509,2387,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EAEjBvYC9W0_蓝白色商务金融分享中文演示文稿/幻灯片11.SVG",20,21,0.285714,47.912351,1238.261005,0.116297,1468,other_compiled
"/Users/xiaoxiaobo/random2000/EAEjBvYC9W0_蓝白色商务金融分享中文演示文稿/幻灯片11.SVG",86,87,0.563218,32.523852,33.151690,0.633227,4566,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EAEjBvYC9W0_蓝白色商务金融分享中文演示文稿/幻灯片11.SVG",3978,3979,0.188490,67.227615,0.602425,0.200585,164554,dots_or_speckles
"/Users/xiaoxiaobo/random2000/EAEjBvYC9W0_蓝白色商务金融分享中文演示文稿/幻灯片1.SVG",25,25,0.000000,0.360207,61.008647,0.034740,725,other_compiled
"/Users/xiaoxiaobo/random2000/EAEjBvYC9W0_蓝白色商务金融分享中文演示文稿/幻灯片1.SVG",25,25,0.000000,0.360188,61.008647,0.034741,725,other_compiled
"/Users/xiaoxiaobo/random2000/EAEjBvYC9W0_蓝白色商务金融分享中文演示文稿/幻灯片1.SVG",25,25,0.000000,0.360188,61.008647,0.034741,725,other_compiled
"/Users/xiaoxiaobo/random2000/EAEjBvYC9W0_蓝白色商务金融分享中文演示文稿/幻灯片1.SVG",81,82,0.426829,43.210846,28.162768,0.321194,4178,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EAEjBvYC9W0_蓝白色商务金融分享中文演示文稿/幻灯片1.SVG",32,33,0.727273,55.531788,315.271941,0.150770,2096,hatching_multi_dir
"/Users/xiaoxiaobo/random2000/EAEjBvYC9W0_蓝白色商务金融分享中文演示文稿/幻灯片1.SVG",65,66,0.666667,42.754361,240.855928,0.075965,2890,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EAEjBvYC9W0_蓝白色商务金融分享中文演示文稿/幻灯片1.SVG",57,58,0.206897,49.786378,6.774356,0.077864,4039,other_compiled
"/Users/xiaoxiaobo/random2000/EAEjBvYC9W0_蓝白色商务金融分享中文演示文稿/幻灯片1.SVG",4498,4499,0.177595,68.059651,0.501019,0.018538,185813,dots_or_speckles
"/Users/xiaoxiaobo/random2000/EAEjBvYC9W0_蓝白色商务金融分享中文演示文稿/幻灯片4.SVG",25,25,0.000000,0.360188,61.008647,0.034741,725,other_compiled
"/Users/xiaoxiaobo/random2000/EAEjBvYC9W0_蓝白色商务金融分享中文演示文稿/幻灯片5.SVG",25,25,0.000000,0.357101,51.525304,0.034739,725,other_compiled
"/Users/xiaoxiaobo/random2000/EAEjBvYC9W0_蓝白色商务金融分享中文演示文稿/幻灯片5.SVG",25,25,0.000000,0.357101,51.525304,0.034739,725,other_compiled
"/Users/xiaoxiaobo/random2000/EAEjBvYC9W0_蓝白色商务金融分享中文演示文稿/幻灯片5.SVG",114,115,0.408696,59.892189,29.493133,0.194004,4835,hatching_multi_dir
"/Users/xiaoxiaobo/random2000/EAEjBvYC9W0_蓝白色商务金融分享中文演示文稿/幻灯片5.SVG",45,46,0.391304,34.044450,3.854192,0.143008,2926,other_compiled
"/Users/xiaoxiaobo/random2000/EAEjBvYC9W0_蓝白色商务金融分享中文演示文稿/幻灯片5.SVG",6505,6506,0.183062,67.694651,0.368222,0.330584,273634,dots_or_speckles
"/Users/xiaoxiaobo/random2000/EAEjBvYC9W0_蓝白色商务金融分享中文演示文稿/幻灯片5.SVG",152,153,0.313725,41.505805,3.926368,0.322990,7552,other_compiled
"/Users/xiaoxiaobo/random2000/EAEjBvYC9W0_蓝白色商务金融分享中文演示文稿/幻灯片7.SVG",25,25,0.000000,0.356026,60.422394,0.034739,725,other_compiled
"/Users/xiaoxiaobo/random2000/EAEjBvYC9W0_蓝白色商务金融分享中文演示文稿/幻灯片7.SVG",25,25,0.000000,0.356026,60.422394,0.034739,725,other_compiled
"/Users/xiaoxiaobo/random2000/EAEjBvYC9W0_蓝白色商务金融分享中文演示文稿/幻灯片7.SVG",144,145,0.103448,23.649028,1.077171,0.042140,5384,dots_or_speckles
"/Users/xiaoxiaobo/random2000/EAEjBvYC9W0_蓝白色商务金融分享中文演示文稿/幻灯片7.SVG",24,25,0.360000,58.249379,9.881976,0.090138,1326,hatching_multi_dir
"/Users/xiaoxiaobo/random2000/EAEjBvYC9W0_蓝白色商务金融分享中文演示文稿/幻灯片7.SVG",190,191,0.157068,30.360031,1.076817,0.079250,6220,dots_or_speckles
"/Users/xiaoxiaobo/random2000/EAEjBvYC9W0_蓝白色商务金融分享中文演示文稿/幻灯片7.SVG",2531,2532,0.076224,70.013599,0.643278,0.323423,118922,dots_or_speckles
"/Users/xiaoxiaobo/random2000/EAEjBvYC9W0_蓝白色商务金融分享中文演示文稿/幻灯片7.SVG",566,567,0.049383,29.831743,1.088784,0.750764,20386,dots_or_speckles
"/Users/xiaoxiaobo/random2000/EAElQpsa1k4_紫红色现代简约建筑精致建筑介绍中文演示文稿/幻灯片1.SVG",71,71,0.816901,44.410255,370.516003,1.116447,11756,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EAElQpsa1k4_紫红色现代简约建筑精致建筑介绍中文演示文稿/幻灯片1.SVG",44,44,0.681818,42.987818,217.091578,0.804697,6998,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EADjAH0xICM_蓝白色学者简笔画创意演示文稿/幻灯片8.SVG",236,236,0.622881,51.048062,0.414846,0.388524,20609,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EADjAH0xICM_蓝白色学者简笔画创意演示文稿/幻灯片8.SVG",33,33,0.787879,25.512934,0.155952,0.363938,4051,diagonal_stripes_clean
"/Users/xiaoxiaobo/random2000/EADjAH0xICM_蓝白色学者简笔画创意演示文稿/幻灯片8.SVG",27,27,0.703704,31.629006,0.336756,0.180821,2557,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EADjAH0xICM_蓝白色学者简笔画创意演示文稿/幻灯片2.SVG",174,174,0.655172,53.614500,0.117771,0.205328,71775,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EADjAH0xICM_蓝白色学者简笔画创意演示文稿/幻灯片2.SVG",36,36,0.777778,38.657461,0.211429,0.164784,15686,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EADjAH0xICM_蓝白色学者简笔画创意演示文稿/幻灯片2.SVG",51,51,0.686275,67.425857,0.031088,0.157743,7070,hatching_multi_dir
"/Users/xiaoxiaobo/random2000/EADjAH0xICM_蓝白色学者简笔画创意演示文稿/幻灯片2.SVG",30,30,0.700000,38.346575,0.099300,0.197707,5732,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EADjAH0xICM_蓝白色学者简笔画创意演示文稿/幻灯片1.SVG",34,34,0.823529,29.613773,31.128789,0.261683,5312,diagonal_stripes_clean
"/Users/xiaoxiaobo/random2000/EADjAH0xICM_蓝白色学者简笔画创意演示文稿/幻灯片10.SVG",34,34,0.823529,29.613773,31.128789,0.261683,5312,diagonal_stripes_clean
"/Users/xiaoxiaobo/random2000/EADjAH0xICM_蓝白色学者简笔画创意演示文稿/幻灯片4.SVG",267,267,0.689139,62.094220,0.030362,0.155581,80264,hatching_multi_dir
"/Users/xiaoxiaobo/random2000/EADjAH0xICM_蓝白色学者简笔画创意演示文稿/幻灯片4.SVG",48,48,0.750000,38.770435,0.112626,0.076326,21446,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EAE5t23uA6Y_黄黄色干部竞选可爱学生人物插画简约校园交流中文演示文稿/幻灯片8.SVG",31,31,0.645161,41.218444,348.256368,0.720599,9362,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EAE5t23uA6Y_黄黄色干部竞选可爱学生人物插画简约校园交流中文演示文稿/幻灯片8.SVG",24,24,0.458333,54.197765,686.707138,0.830659,7519,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EAE5t23uA6Y_黄黄色干部竞选可爱学生人物插画简约校园交流中文演示文稿/幻灯片8.SVG",26,26,0.653846,58.069336,968.590901,0.878148,9752,hatching_multi_dir
